AllAuthors,FirstName1stAuthor,Gender,FirstAuthorCountry,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10
"[u'Comajuncosas, Josep M.', u'Barrachina, Alex', u""O'Connell, John"", u'Guaus, Enric']",Josep,male,"Oslo, Norway",2011,4,Nuvolet: {3D} Gesture-driven Collaborative Audio Mosaicing,NIME,Alex,male,John,male,Enric,male,,,,,,,,,,,,,,
"[u'Crevoisier, Alain', u""Picard-Limpens, C\\'{e}cile""]",Alain,male,"Oslo, Norway",2011,2,Mapping Objects with the Surface Editor,NIME,Cécile,female,,,,,,,,,,,,,,,,,,
"[u'Dahl, Luke', u'Herrera, Jorge', u'Wilkerson, Carr']",Luke,male,"Oslo, Norway",2011,3,TweetDreams : Making Music with the Audience and the World using Real-time Twitter Data,NIME,Jorge,male,Carr,male,,,,,,,,,,,,,,,,
"[u'Derbinsky, Nate', u'Essl, Georg']",Nate,male,"Oslo, Norway",2011,2,Cognitive Architecture in Mobile Music Interactions,NIME,Georg,male,,,,,,,,,,,,,,,,,,
"[u'Diakopoulos, Dimitri', u'Kapur, Ajay']",Dimitri,male,"Oslo, Norway",2011,2,HIDUINO : A firmware for building driverless {USB}-MIDI devices using the Arduino microcontroller,NIME,Ajay,male,,,,,,,,,,,,,,,,,,
"[u'Dimitrov, Smilen', u'Serafin, Stefania']",Smilen,None,"Oslo, Norway",2011,2,Audio Arduino -- an ALSA (Advanced Linux Sound Architecture) Audio Driver for FTDI-based Arduinos,NIME,Stefania,female,,,,,,,,,,,,,,,,,,
"[u'Donald, Erika', u'Duinker, Ben', u'Britton, Eliot']",Erika,female,"Oslo, Norway",2011,3,"Designing the EP Trio: Instrument Identities, Control and Performance Practice in an Electronic Chamber Music Ensemble",NIME,Ben,male,Eliot,male,,,,,,,,,,,,,,,,
"[u'Engum, Trond']",Trond,male,"Oslo, Norway",2011,1,Real-time Control and Creative Convolution,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Erkut, Cumhur', u'Jylh\\""{a}, Antti', u'Discioglu, Reha']",Cumhur,male,"Oslo, Norway",2011,3,A Structured Design and Evaluation Model with Application to Rhythmic Interaction Displays,NIME,Antti,male,Reha,male,,,,,,,,,,,,,,,,
"[u'Fabiani, Marco', u'Dubus, Ga\\""{e}l', u'Bresin, Roberto']",Marco,male,"Oslo, Norway",2011,3,MoodifierLive : Interactive and Collaborative Expressive Music Performance on Mobile Devices,NIME,Gaël,None,Roberto,male,,,,,,,,,,,,,,,,
"[u'von Falkenstein, Jan T.']",Jan,male,"Oslo, Norway",2011,1,Gliss : An Intuitive Sequencer for the iPhone and iPad,NIME,,,,,,,,,,,,,,,,,,,,
"[u""Fl\\'{e}ty, Emmanuel"", u'Maestracci, C\\^{o}me']",Emmanuel,male,"Oslo, Norway",2011,2,Latency Improvement in Sensor Wireless Transmission Using {IEEE} 802.15.4,NIME,Côme,male,,,,,,,,,,,,,,,,,,
"[u'Forsyth, Jon', u'Glennon, Aron', u'Bello, Juan P.']",Jon,male,"Oslo, Norway",2011,3,Random Access Remixing on the iPad,NIME,Aron,male,Juan,male,,,,,,,,,,,,,,,,
"[u'Franinovic, Karmen']",Karmen,female,"Oslo, Norway",2011,1,The Flo)(ps : Negotiating Between Habitual and Explorative Gestures,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Freed, Adrian', u'MacCallum, John', u'Schmeder, Andrew']",Adrian,male,"Oslo, Norway",2011,3,Composability for Musical Gesture Signal Processing using new OSC-based Object and Functional Programming Extensions to Max/MSP,NIME,John,male,Andrew,male,,,,,,,,,,,,,,,,
"[u'Friberg, Anders', u'K\\""{a}llblad, Anna']",Anders,male,"Oslo, Norway",2011,2,Experiences from Video-Controlled Sound Installations,NIME,Anna,female,,,,,,,,,,,,,,,,,,
"[u'Fyans, Cavan A. ', u'Gurevich, Michael']",Cavan,male,"Oslo, Norway",2011,2,Perceptions of Skill in Performances with Acoustic and Electronic Instruments,NIME,Michael,male,,,,,,,,,,,,,,,,,,
"[u'Fyfe, Lawrence', u'Tindale, Adam', u'Carpendale, Sheelagh']",Lawrence,male,"Oslo, Norway",2011,3,JunctionBox : A Toolkit for Creating Multi-touch Sound Control Interfaces,NIME,Adam,male,Sheelagh,female,,,,,,,,,,,,,,,,
"[u'Gallin, Emmanuelle', u'Sirguy, Marc']",Emmanuelle,female,"Oslo, Norway",2011,2,Eobody3: a Ready-to-use Pre-mapped \& Multi-protocol Sensor Interface,NIME,Marc,male,,,,,,,,,,,,,,,,,,
"[u""Garc\\'{\\i}a, Francisco"", u'Vinceslas, Leny', u'Tubau, Josep', u'Maestre, Esteban']",Francisco,male,"Oslo, Norway",2011,4,Acquisition and Study of Blowing Pressure Profiles in Recorder Playing,NIME,Leny,female,Josep,male,Esteban,male,,,,,,,,,,,,,,
"[u""Garcia, J\\'{e}r\\'{e}mie"", u'Tsandilas, Theophanis', u'Agon, Carlos', u'Mackay, Wendy E.']",Jérémie,male,"Oslo, Norway",2011,4,InkSplorer : Exploring Musical Ideas on Paper and Computer,NIME,Theophanis,None,Carlos,male,Wendy,female,,,,,,,,,,,,,,
"[u'Gillian, Nicholas', u'Knapp, Benjamin', u""O'Modhrain, Sile""]",Nicholas,male,"Oslo, Norway",2011,3,Recognition Of Multivariate Temporal Musical Gestures Using N-Dimensional Dynamic Time Warping,NIME,Benjamin,male,Sile,male,,,,,,,,,,,,,,,,
"[u'Gillian, Nicholas', u'Knapp, Benjamin', u""O'Modhrain, Sile""]",Nicholas,male,"Oslo, Norway",2011,3,A Machine Learning Toolbox For Musician Computer Interaction,NIME,Benjamin,male,Sile,male,,,,,,,,,,,,,,,,
"[u'Gold, Nicolas E.', u'Dannenberg, Roger B.']",Nicolas,male,"Oslo, Norway",2011,2,A Reference Architecture and Score Representation for Popular Music Human-Computer Music Performance Systems,NIME,Roger,male,,,,,,,,,,,,,,,,,,
"[u""Goncalves, Andr\\'{e}""]",André,male,"Oslo, Norway",2011,1,Towards a Voltage-Controlled Computer Control and Interaction Beyond an Embedded System,NIME,,,,,,,,,,,,,,,,,,,,
"[u'H\\""{a}hnel, Tilo', u'Berndt, Axel']",Tilo,male,"Oslo, Norway",2011,2,Studying Interdependencies in Music Performance : An Interactive Tool,NIME,Axel,male,,,,,,,,,,,,,,,,,,
"[u'Hansen, Anne-Marie S.', u'Anderson, Hans J.', u'Raudaskoski, Pirkko']",Anne-Marie,female,"Oslo, Norway",2011,3,Play Fluency in Music Improvisation Games for Novices,NIME,Hans,male,Pirkko,female,,,,,,,,,,,,,,,,
"[u'Harriman, Jiffer', u'Casey, Locky', u'Melvin, Linden']",Jiffer,None,"Oslo, Norway",2011,3,Quadrofeelia -- A New Instrument for Sliding into Notes,NIME,Locky,None,Linden,male,,,,,,,,,,,,,,,,
"[u'Hayes, Lauren']",Lauren,female,"Oslo, Norway",2011,1,Vibrotactile Feedback-Assisted Performance,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Hochenbaum, Jordan', u'Kapur, Ajay']",Jordan,male,"Oslo, Norway",2011,2,Adding Z-Depth and Pressure Expressivity to Tangible Tabletop Surfaces,NIME,Ajay,male,,,,,,,,,,,,,,,,,,
"[u'Hsu, William']",William,male,"Oslo, Norway",2011,1,"On Movement , Structure and Abstraction in Generative Audiovisual Improvisation",NIME,,,,,,,,,,,,,,,,,,,,
"[u'Janssen, Berit']",Berit,female,"Oslo, Norway",2011,1,A Reverberation Instrument Based on Perceptual Mapping,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Jessop, Elena', u'Torpey, Peter A.', u'Bloomberg, Benjamin']",Elena,female,"Oslo, Norway",2011,3,Music and Technology in Death and the Powers,NIME,Peter,male,Benjamin,male,,,,,,,,,,,,,,,,
"[u'Johnston, Andrew']",Andrew,male,"Oslo, Norway",2011,1,Beyond Evaluation : Linking Practice and Theory in New Musical Interface Design,NIME,,,,,,,,,,,,,,,,,,,,
"[u'de Jong, Staas']",Staas,None,"Oslo, Norway",2011,1,Making Grains Tangible: Microtouch for Microsound,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Juli\\`{a}, Carles F.', u'Gallardo, Daniel', u'Jord\\`{a}, Sergi']",Carles,male,"Oslo, Norway",2011,3,MTCF : A Framework for Designing and Coding Musical Tabletop Applications Directly in Pure Data,NIME,Daniel,male,Sergi,male,,,,,,,,,,,,,,,,
"[u'Kapur, Ajay', u'Darling, Michael', u'Murphy, Jim', u'Hochenbaum, Jordan', u'Diakopoulos, Dimitri', u'Trimpin, Trimpin']",Ajay,male,"Oslo, Norway",2011,6,The KarmetiK NotomotoN : A New Breed of Musical Robot for Teaching and Performance,NIME,Michael,male,Jim,male,Jordan,male,Dimitri,male,Trimpin,None,,,,,,,,,,
"[u'Keefe, Patrick O.', u'Essl, Georg']",Patrick,male,"Oslo, Norway",2011,2,The Visual in Mobile Music Performance,NIME,Georg,male,,,,,,,,,,,,,,,,,,
"[u""Kerlle\\~{n}evich, Hern\\'{a}n"", u""Egu\\'{\\i}a, Manuel C."", u'Riera, Pablo E.']",Hernán,None,"Oslo, Norway",2011,3,An Open Source Interface based on Biological Neural Networks for Interactive Music Performance,NIME,Manuel,male,Pablo,male,,,,,,,,,,,,,,,,
"[u'Kim, Seunghun', u'Kim, Luke K.', u'Jeong, Songhee', u'Yeo, Woon Seung']",Seunghun,male,"Oslo, Norway",2011,4,Clothesline as a Metaphor for a Musical Interface,NIME,Luke,male,Songhee,female,Woon,male,,,,,,,,,,,,,,
"[u'Kim, Seunghun', u'Yeo, Woon Seung']",Seunghun,male,"Oslo, Norway",2011,2,Musical Control of a Pipe Based on Acoustic Resonance,NIME,Woon,male,,,,,,,,,,,,,,,,,,
"[u'Kim, Tae Hun', u'Fukayama, Satoru', u'Nishimoto, Takuya', u'Sagayama, Shigeki']",Tae,male,"Oslo, Norway",2011,4,Polyhymnia : An Automatic Piano Performance System with Statistical Modeling of Polyphonic Expression and Musical Symbol Interpretation,NIME,Satoru,male,Takuya,male,Shigeki,male,,,,,,,,,,,,,,
"[u'Kl\\""{u}gel, Niklas', u'Frie\\ss, Marc R.', u'Groh, Georg', u'Echtler, Florian']",Niklas,male,"Oslo, Norway",2011,4,An Approach to Collaborative Music Composition,NIME,Marc,male,Georg,male,Florian,male,,,,,,,,,,,,,,
"[u'Knapp, Benjamin', u'Bortz, Brennon']",Benjamin,male,"Oslo, Norway",2011,2,MobileMuse: Integral Music Control Goes Mobile,NIME,Brennon,male,,,,,,,,,,,,,,,,,,
"[u'Kondapalli, Ravi', u'Sung, Ben-Zhen']",Ravi,male,"Oslo, Norway",2011,2,Daft Datum -- An Interface for Producing Music Through Foot-based Interaction,NIME,Ben-Zhen,None,,,,,,,,,,,,,,,,,,
"[u'Kruge, Nick', u'Wang, Ge']",Nick,male,"Oslo, Norway",2011,2,MadPad : A Crowdsourcing System for Audiovisual Sampling,NIME,Ge,male,,,,,,,,,,,,,,,,,,
"[u'Kuhara, Yasuo', u'Kobayashi, Daiki']",Yasuo,male,"Oslo, Norway",2011,2,Kinetic Particles Synthesizer Using Multi-Touch Screen Interface of Mobile Devices,NIME,Daiki,male,,,,,,,,,,,,,,,,,,
"[u'Lamb, Roland', u'Robertson, Andrew']",Roland,male,"Oslo, Norway",2011,2,Seaboard : a New Piano Keyboard-related Interface Combining Discrete and Continuous Control,NIME,Andrew,male,,,,,,,,,,,,,,,,,,
"[u'Lee, Jeong-seob', u'Yeo, Woon Seung']",Jeong-seob,None,"Oslo, Norway",2011,2,Sonicstrument : A Musical Interface with Stereotypical Acoustic Transducers,NIME,Woon,male,,,,,,,,,,,,,,,,,,
"[u'Leslie, Grace', u'Mullen, Tim']",Grace,female,"Oslo, Norway",2011,2,MoodMixer : {EEG}-based Collaborative Sonification,NIME,Tim,male,,,,,,,,,,,,,,,,,,
"[u'Liang, Dawen', u'Xia, Guangyu', u'Dannenberg, Roger B.']",Dawen,male,"Oslo, Norway",2011,3,A Framework for Coordination and Synchronization of Media,NIME,Guangyu,male,Roger,male,,,,,,,,,,,,,,,,
"[u'Lopez, Pedro', u'Ferreira, Alfredo', u'Pereira, Madeiras']",Pedro,male,"Oslo, Norway",2011,3,"Battle of the DJs: an HCI Perspective of Traditional, Virtual, Hybrid and Multitouch DJing",NIME,Alfredo,male,Madeiras,None,,,,,,,,,,,,,,,,
"[u'Luhtala, Matti', u'Kym\\""{a}l\\""{a}inen, Tiina', u'Plomp, Johan']",Matti,male,"Oslo, Norway",2011,3,Designing a Music Performance Space for Persons with Intellectual Learning Disabilities,NIME,Tiina,female,Johan,male,,,,,,,,,,,,,,,,
"[u'Marchini, Marco', u'Papiotis, Panos', u""P\\'{e}rez, Alfonso"", u'Maestre, Esteban']",Marco,male,"Oslo, Norway",2011,4,A Hair Ribbon Deflection Model for Low-intrusiveness Measurement of Bow Force in Violin Performance,NIME,Panos,male,Alfonso,male,Esteban,male,,,,,,,,,,,,,,
"[u'Marquez-Borbon, Adnan', u'Gurevich, Michael', u'Fyans, Cavan A.', u'Stapleton, Paul']",Adnan,male,"Oslo, Norway",2011,4,Designing Digital Musical Interactions in Experimental Contexts,NIME,Michael,male,Cavan,male,Paul,male,,,,,,,,,,,,,,
"[u'Marshall, Mark T.', u'Wanderley, Marcelo M.']",Mark,male,"Oslo, Norway",2011,2,Examining the Effects of Embedded Vibrotactile Feedback on the Feel of a Digital Musical Instrument,NIME,Marcelo,male,,,,,,,,,,,,,,,,,,
"[u'Martin, Charles', u'Lai, Chi-Hsia']",Charles,male,"Oslo, Norway",2011,2,Strike on Stage : a Percussion and Media Performance,NIME,Chi-Hsia,None,,,,,,,,,,,,,,,,,,
"[u'Mcgee, Ryan', u'Fan, Yuan-Yi', u'Ali, Reza']",Ryan,male,"Oslo, Norway",2011,3,BioRhythm : a Biologically-inspired Audio-Visual Installation,NIME,Yuan-Yi,None,Reza,male,,,,,,,,,,,,,,,,
"[u""Mealla, Sebasti\\'{a}n"", u'V\\""{a}aljam\\""{a}ae, Aleksander', u'Bosi, Mathieu', u'Jord\\`{a}, Sergi']",Sebastián,None,"Oslo, Norway",2011,4,Listening to Your Brain : Implicit Interaction in Collaborative Music Performances,NIME,Aleksander,male,Mathieu,male,Sergi,male,,,,,,,,,,,,,,
"[u'Milne, Andrew J.', u""Xamb\\'{o}, Anna"", u'Laney, Robin', u'Sharp, David B.', u'Prechtl, Anthony', u'Holland, Simon']",Andrew,male,"Oslo, Norway",2011,6,Hex Player --- A Virtual Musical Controller,NIME,Anna,female,Robin,female,David,male,Anthony,male,Simon,male,,,,,,,,,,
"[u'Mitchell, Thomas', u'Heap, Imogen']",Thomas,male,"Oslo, Norway",2011,2,SoundGrasp : A Gestural Interface for the Performance of Live Music,NIME,Imogen,female,,,,,,,,,,,,,,,,,,
"[u'Molina, Pablo', u""Haro, Mart\\'{\\i}n"", u'Jord\\`{a}, Sergi']",Pablo,male,"Oslo, Norway",2011,3,BeatJockey : A New Tool for Enhancing DJ Skills,NIME,Martín,None,Sergi,male,,,,,,,,,,,,,,,,
"[u'Montag, Matthew', u'Sullivan, Stefan', u'Dickey, Scott', u'Leider, Colby']",Matthew,male,"Oslo, Norway",2011,4,"A Low-Cost, Low-Latency Multi-Touch Table with Haptic Feedback for Musical Applications",NIME,Stefan,male,Scott,male,Colby,male,,,,,,,,,,,,,,
"[u'Mullen, Tim', u'Warp, Richard', u'Jansch, Adam']",Tim,male,"Oslo, Norway",2011,3,Minding the (Transatlantic) Gap: An Internet-Enabled Acoustic Brain-Computer Music Interface,NIME,Richard,male,Adam,male,,,,,,,,,,,,,,,,
"[u'Murray-Browne, Tim', u'Mainstone, Di', u'Bryan-Kinns, Nick', u'Plumbley, Mark D.']",Tim,male,"Oslo, Norway",2011,4,The Medium is the Message: Composing Instruments and Performing Mappings,NIME,Di,female,Nick,male,Mark,male,,,,,,,,,,,,,,
"[u'Newton, Dan', u'Marshall, Mark T.']",Dan,male,"Oslo, Norway",2011,2,Examining How Musicians Create Augmented Musical Instruments,NIME,Mark,male,,,,,,,,,,,,,,,,,,
"[u'Nishino, Hiroki']",Hiroki,male,"Oslo, Norway",2011,1,Cognitive Issues in Computer Music Programming,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Nymoen, Kristian', u'Skogstad, St\\aa le A.', u'Jensenius, Alexander R.']",Kristian,male,"Oslo, Norway",2011,3,SoundSaber -- A Motion Capture Instrument,NIME,Stå,None,Alexander,male,,,,,,,,,,,,,,,,
"[u'Overholt, Dan']",Dan,male,"Oslo, Norway",2011,1,The Overtone Fiddle: an Actuated Acoustic Instrument,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Papetti, Stefano', u'Civolani, Marco', u'Fontana, Federico']",Stefano,male,"Oslo, Norway",2011,3,Rhythm{\textquoteright}n{\textquoteright}Shoes : a Wearable Foot Tapping Interface with Audio-Tactile Feedback,NIME,Marco,male,Federico,male,,,,,,,,,,,,,,,,
"[u'Pardue, Laurel S.', u'Boch, Andrew', u'Boch, Matt', u'Southworth, Christine', u'Rigopulos, Alex']",Laurel,female,"Oslo, Norway",2011,5,Gamelan Elektrika: An Electronic Balinese Gamelan,NIME,Andrew,male,Matt,male,Christine,female,Alex,male,,,,,,,,,,,,
"[u'Pigott, Jon']",Jon,male,"Oslo, Norway",2011,1,"Vibration , Volts and Sonic Art: A Practice and Theory of Electromechanical Sound",NIME,,,,,,,,,,,,,,,,,,,,
"[u'Pirr\\`{o}, David', u'Eckel, Gerhard']",David,male,"Oslo, Norway",2011,2,Physical Modelling Enabling Enaction: an Example,NIME,Gerhard,male,,,,,,,,,,,,,,,,,,
"[u'Polotti, Pietro', u'Goina, Maurizio']",Pietro,male,"Oslo, Norway",2011,2,EGGS in Action,NIME,Maurizio,male,,,,,,,,,,,,,,,,,,
"[u'Popp, Phillip', u'Wright, Matthew']",Phillip,male,"Oslo, Norway",2011,2,Intuitive Real-Time Control of Spectral Model Synthesis,NIME,Matthew,male,,,,,,,,,,,,,,,,,,
"[u'Ramkissoon, Izzi']",Izzi,male,"Oslo, Norway",2011,1,The Bass Sleeve: A Real-time Multimedia Gestural Controller for Augmented Electric Bass Performance,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Reus, Jonathan']",Jonathan,male,"Oslo, Norway",2011,1,Crackle: A Dynamic Mobile Multitouch Topology for Exploratory Sound Interaction,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Roh, Jung-Sim', u'Mann, Yotam', u'Freed, Adrian', u'Wessel, David']",Jung-Sim,None,"Oslo, Norway",2011,4,"Robust and Reliable Fabric, Piezoresistive Multitouch Sensing Surfaces for Musical Controllers",NIME,Yotam,male,Adrian,male,David,male,,,,,,,,,,,,,,
"[u'Rosenbaum, Eric']",Eric,male,"Oslo, Norway",2011,1,MelodyMorph: A Reconfigurable Musical Instrument,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Schacher, Jan C.', u'Stoecklin, Angela']",Jan,male,"Oslo, Norway",2011,2,"Traces -- Body, Motion and Sound",NIME,Angela,female,,,,,,,,,,,,,,,,,,
"[u'Schedel, Margaret', u'Perry, Phoenix', u'Fiebrink, Rebecca']",Margaret,female,"Oslo, Norway",2011,3,Wekinating 000000{S}wan : Using Machine Learning to Create and Control Complex Artistic Systems,NIME,Phoenix,female,Rebecca,female,,,,,,,,,,,,,,,,
"[u'Schnell, Norbert', u""Bevilacqua, Fr\\'{e}d\\'{e}ric"", u'Rasamimanana, Nicolas', u'Blois, Julien', u""Gu\\'{e}dy, Fabrice"", u""Fl\\'{e}ty, Emmanuel""]",Norbert,male,"Oslo, Norway",2011,6,"Playing the ""MO"" -- Gestural Control and Re-Embodiment of Recorded Sound and Music",NIME,Frédéric,male,Nicolas,male,Julien,male,Fabrice,male,Emmanuel,male,,,,,,,,,,
"[u'Schoonderwaldt, Erwin', u'Jensenius, Alexander R.']",Erwin,male,"Oslo, Norway",2011,2,Effective and Expressive Movements in a French-Canadian fiddler{\textquoteright}s Performance,NIME,Alexander,male,,,,,,,,,,,,,,,,,,
"[u'Schroeder, Benjamin', u'Ainger, Marc', u'Parent, Richard']",Benjamin,male,"Oslo, Norway",2011,3,A Physically Based Sound Space for Procedural Agents,NIME,Marc,male,Richard,male,,,,,,,,,,,,,,,,
"[u'Seldess, Zachary', u'Yamada, Toshiro']",Zachary,male,"Oslo, Norway",2011,2,Tahakum: A Multi-Purpose Audio Control Framework,NIME,Toshiro,male,,,,,,,,,,,,,,,,,,
"[u'Shear, Greg', u'Wright, Matthew']",Greg,male,"Oslo, Norway",2011,2,The Electromagnetically Sustained Rhodes Piano,NIME,Matthew,male,,,,,,,,,,,,,,,,,,
"[u'Sioros, George', u'Guedes, Carlos']",George,male,"Oslo, Norway",2011,2,Automatic Rhythmic Performance in Max/MSP: the kin.rhythmicator,NIME,Carlos,male,,,,,,,,,,,,,,,,,,
"[u'Skogstad, St\\aa le A.', u'de Quay, Yago', u'Jensenius, Alexander R.']",Stå,None,"Oslo, Norway",2011,3,OSC Implementation and Evaluation of the Xsens {MV}N Suit,NIME,Yago,male,Alexander,male,,,,,,,,,,,,,,,,
"[u'Smallwood, Scott']",Scott,male,"Oslo, Norway",2011,1,Solar Sound Arts: Creating Instruments and Devices Powered by Photovoltaic Technologies,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Smith, Benjamin D.', u'Garnett, Guy E.']",Benjamin,male,"Oslo, Norway",2011,2,The Self-Supervising Machine,NIME,Guy,male,,,,,,,,,,,,,,,,,,
"[u'Snyder, Jeff']",Jeff,male,"Oslo, Norway",2011,1,"Snyderphonics Manta Controller, a Novel {USB} Touch-Controller",NIME,,,,,,,,,,,,,,,,,,,,
"[u'Sosnick, Marc', u'Hsu, William']",Marc,male,"Oslo, Norway",2011,2,Implementing a Finite Difference-Based Real-time Sound Synthesizer using {GPU}s,NIME,William,male,,,,,,,,,,,,,,,,,,
"[u'Tidemann, Axel']",Axel,male,"Oslo, Norway",2011,1,An Artificial Intelligence Architecture for Musical Expressiveness that Learns by Imitation,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Todoroff, Todor']",Todor,male,"Oslo, Norway",2011,1,Wireless Digital/Analog Sensors for Music and Dance Performances,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Tseng, Yu-Chung', u'Liu, Che-Wei', u'Chi, Tzu-Heng', u'Wang, Hui-Yu']",Yu-Chung,None,"Oslo, Norway",2011,4,Sound Low Fun,NIME,Che-Wei,None,Tzu-Heng,None,Hui-Yu,None,,,,,,,,,,,,,,
"[u'Ustarroz, Paula']",Paula,female,"Oslo, Norway",2011,1,TresnaNet Musical Generation based on Network Protocols,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Verplank, Bill', u'Georg, Francesco']",Bill,male,"Oslo, Norway",2011,2,Can Haptics Make New Music ? -- Fader and Plank Demos,NIME,Francesco,male,,,,,,,,,,,,,,,,,,
"[u'Waadeland, Carl H.']",Carl,male,"Oslo, Norway",2011,1,Rhythm Performance from a Spectral Point of View,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Wang, Ge', u'Oh, Jieun', u'Lieber, Tom']",Ge,male,"Oslo, Norway",2011,3,Designing for the iPad : Magic Fiddle,NIME,Jieun,female,Tom,male,,,,,,,,,,,,,,,,
"[u'Wang, Johnty', u""d'Alessandro, Nicolas"", u'Fels, Sidney S.', u'Pritchard, Bob']",Johnty,None,"Oslo, Norway",2011,4,SQUEEZY : Extending a Multi-touch Screen with Force Sensing Objects for Controlling Articulatory Synthesis,NIME,Nicolas,male,Sidney,male,Bob,male,,,,,,,,,,,,,,
"[u'Wyse, Lonce', u'Mitani, Norikazu', u'Nanayakkara, Suranga']",Lonce,None,"Oslo, Norway",2011,3,The Effect of Visualizing Audio Targets in a Musical Listening and Performance Task,NIME,Norikazu,male,Suranga,male,,,,,,,,,,,,,,,,
"[u'Yoo, Min-Joon', u'Beak, Jin-Wook', u'Lee, In-Kwon']",Min-Joon,None,"Oslo, Norway",2011,3,Creating Musical Expression using Kinect,NIME,Jin-Wook,None,In-Kwon,None,,,,,,,,,,,,,,,,
"[u'Zamborlin, Bruno', u'Partesana, Giorgio', u'Liuni, Marco']",Bruno,male,"Oslo, Norway",2011,3,({LAN}D)MOVES,NIME,Giorgio,male,Marco,male,,,,,,,,,,,,,,,,
"[u'Zappi, Victor', u'Mazzanti, Dario', u'Brogni, Andrea', u'Caldwell, Darwin']",Victor,male,"Oslo, Norway",2011,4,Design and Evaluation of a Hybrid Reality Performance,NIME,Dario,male,Andrea,female,Darwin,male,,,,,,,,,,,,,,
"[u""Nicolas d'Alessandro"", u'Aura Pon', u'Johnty Wang', u'David Eagle', u'Ehud Sharlin', u'Sidney Fels']",Nicolas,male,"Ann Arbor, Michigan",2012,6,A Digital Mobile Choir: Joining Two Interfaces towards Composing and Performing Collaborative Mobile Music,NIME,Aura,female,Johnty,None,David,male,Ehud,male,Sidney,male,,,,,,,,,,
"[u'Sertan {\\c S}ent{\\""u}rk', u'Sang Won Lee', u'Avinash Sastry', u'Anosh Daruwalla', u'Gil Weinberg']",Sertan,male,"Ann Arbor, Michigan",2012,5,"Crossole: A Gestural Interface for Composition, Improvisation and Performance using Kinect",NIME,Sang,male,Avinash,male,Anosh,male,Gil,male,,,,,,,,,,,,
"[u'Jesse Allison', u'Christian Dell']",Jesse,male,"Ann Arbor, Michigan",2012,2,AuRal: A Mobile Interactive System for Geo-Locative Audio Synthesis,NIME,Christian,male,,,,,,,,,,,,,,,,,,
[u'Christopher Ariza'],Christopher,male,"Ann Arbor, Michigan",2012,1,The Dual-Analog Gamepad as a Practical Platform for Live Electronics Instrument and Interface Design,NIME,,,,,,,,,,,,,,,,,,,,
"[u'Maria Astrinaki', u""Nicolas d'Alessandro"", u'Thierry Dutoit']",Maria,female,"Ann Arbor, Michigan",2012,3,MAGE --A Platform for Tangible Speech Synthesis,NIME,Nicolas,male,Thierry,male,,,,,,,,,,,,,,,,
"[u'Jero\\^nimo Barbosa', u'Filipe Calegario', u'Vero\\^nica Teichrieb', u'Geber Ramalho', u'Patrick McGlynn']",Jerônimo,None,"Ann Arbor, Michigan",2012,5,Considering Audience's View Towards an Evaluation Methodology for Digital Musical Instruments,NIME,Filipe,male,Verônica,None,Geber,None,Patrick,male,,,,,,,,,,,,
"[u'Kirsty Beilharz', u'Aengus Martin']",Kirsty,female,"Ann Arbor, Michigan",2012,2,The `Interface' in Site-Specific Sound Installation,NIME,Aengus,male,,,,,,,,,,,,,,,,,,
"[u'Andreas Bergsland', u'Tone {\\AA}se']",Andreas,male,"Ann Arbor, Michigan",2012,2,Using a seeing/blindfolded paradigm to study audience experiences of live-electronic performances with voice,NIME,Tone,female,,,,,,,,,,,,,,,,,,
"[u'Graham Booth', u'Michael Gurevich']",Graham,male,"Ann Arbor, Michigan",2012,2,Collaborative composition and socially constituted instruments: Ensemble laptop performance through the lens of ethnography,NIME,Michael,male,,,,,,,,,,,,,,,,,,
"[u'Mathieu Bosi', u'Sergi Jord{\\`a}']",Mathieu,male,"Ann Arbor, Michigan",2012,2,Towards fast multi-point force and hit detection in tabletops using mechanically intercoupled force sensing resisors,NIME,Sergi,male,,,,,,,,,,,,,,,,,,
[u'William Brent'],William,male,"Ann Arbor, Michigan",2012,1,The Gesturally Extended Piano,NIME,,,,,,,,,,,,,,,,,,,,
