Gender1F,Gender1M,FirstAuthorCountry,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,Gender4M,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender11,Gender21,Gender1,Gender41,Gender51,Gender61,Gender71,Gender81,Gender91,Gender101,Gender111,Gender121,Gender131,Gender141,Gender151,Gender161,Gender171,AllAuthors,Title
0,1,Sydney Australia,2010,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Tremblay Pierre Alexandre' u'Schwarz Diemo'],Surfing the Waves : Live Audio Mosaicing of an Electric Bass Performance as a Corpus Browsing Interface
0,1,Sydney Australia,2010,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Tsai Chih-Chieh' u'Liu Cha-Lin' u'Chang Teng-Wen'],An Interactive Responsive Skin for Music
0,1,Sydney Australia,2010,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Umetani Nobuyuki' u'Mitani Jun' u'Igarashi Takeo'],Designing Custom-made Metallophone with Concurrent Eigenanalysis
0,1,Sydney Australia,2010,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Vallis Owen' u'Hochenbaum Jordan' u'Kapur Ajay'],A Shift Towards Iterative and Open-Source Design for Musical Interfaces
0,1,Sydney Australia,2010,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'W\\""{o}ldecke Bj\\""{o}rn' u'Geiger Christian' u'Reckter Holger' u'Schulz Florian']",ANTracks 2.0 - Generative Music on Multiple Multitouch Devices Categories and Subject Descriptors
0,1,Sydney Australia,2010,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Whalley Ian'],Generative Improv . \& Interactive Music Project (GIIMP)
0,1,Sydney Australia,2010,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Wyse Lonce' u'Duy Nguyen D.'],Instrumentalizing Synthesis Models
0,1,Sydney Australia,2010,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Yamaguchi Tomoyuki' u'Kobayashi Tsukasa' u'Ariga Anna' u'Hashimoto Shuji'],TwinkleBall : A Wireless Musical Interface for Embodied Sound Media
0,1,Sydney Australia,2010,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Yerkes Karl' u'Shear Greg' u'Wright Matthew'],Disky : a DIY Rotational Interface with Inherent Dynamics
0,1,Sydney Australia,2010,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Zappi Victor' u'Brogni Andrea' u'Caldwell Darwin'],OSC Virtual Controller
0,1,Oslo Norway,2011,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""d'Alessandro Nicolas"" u'Calderon Roberto' u'M\\""{u}ller Stefanie']",ROOM \# 81 -- Agent-Based Instrument for Experiencing Architectural and Vocal Cues
0,1,Oslo Norway,2011,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Aaron Samuel' u'Blackwell Alan' u'Hoadley Richard' u'Regan Tim'],A Principled Approach to Developing New Languages for Live Coding
0,1,Oslo Norway,2011,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Ahola Tom' u'Tahiroglu Koray' u'Ahmaniemi Teemu' u'Belloni Fabio' u'Ranki Ville'],Raja -- A Multidisciplinary Artistic Performance
0,1,Oslo Norway,2011,6,NIME,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Albin Aaron' u'Sent\\""{u}rk Sertan' u'{Van Troyer} Akito' u'Blosser Brian' u'Jan Oliver' u'Weinberg Gil']",Beatscape  a Mixed Virtual-Physical Environment for Musical Ensembles
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Ando Daichi'],Improving User-Interface of Interactive EC for Composition-Aid by means of Shopping Basket Procedure
1,0,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Angel Claudia R.'],Creating Interactive Multimedia Works with Bio-data
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'B\\""{o}kesoy Sinan' u'Adler Patrick']",1city1001vibrations : Development of a Interactive Sound Installation with Robotic Instrument Performance
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'B\\aa\\aath Rasmus' u'Strandberg Thomas' u'Balkenius Christian'],Eye Tapping : How to Beat Out an Accurate Rhythm using Eye Movements
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Barenca Adri\\'{a}n"" u'Torre Giuseppe']",The Manipuller : Strings Manipulation and Multi-Dimensional Force Sensing
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Beck Stephen D.' u'Branton Chris' u'Maddineni Sharath'],Tangible Performance Management of Grid-based Laptop Orchestras
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Berdahl Edgar' u'Chafe Chris'],Autonomous New Media Artefacts ( AutoNMA )
0,1,Oslo Norway,2011,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Berdahl Edgar' u'Ju Wendy'],Satellite CCRMA: A Musical Interaction and Sound Synthesis Platform
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bergsland Andreas'],phrases from Paul Lansky {\textquoteright} s Six Fantasies
0,1,Oslo Norway,2011,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Berthaut Florent' u'Katayose Haruhiro' u'Wakama Hironori' u'Totani Naoyuki' u'Sato Yuichi'],First Person Shooters as Collaborative Multiprocess Instruments
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Beyer Gilbert' u'Meier Max'],Music Interfaces for Novice Users : Composing Music on a Public Display with Hand Gestures
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bisig Daniel' u'Schacher Jan C.' u'Neukom Martin'],Flowspace -- A Hybrid Ecosystem
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bokowiec Mark A.'],V'OCT (Ritual): An Interactive Vocal Work for Bodycoder System and 8 Channel Spatialization
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Brandtsegg \\""{O}yvind' u'Saue Sigurd' u'Johansen Thom']",A Modulation Matrix for Complex Parameter Sets
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bryan Nicholas J.' u'Wang Ge'],Two Turntables and a Mobile Phone
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bullock Jamie' u'Beattie Daniel' u'Turner Jerome'],Integra Live : a New Graphical User Interface for Live Electronic Music
1,0,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Cappelen Birgitta' u'Anderson Anders-Petter'],Expanding the Role of the Instrument
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Caramiaux Baptiste' u""Bevilacqua Fr\\'{e}d\\'{e}ric"" u'Schnell Norbert']",Sound Selection by Gestures
0,1,Oslo Norway,2011,7,NIME,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Caramiaux Baptiste' u'Susini Patrick' u'Bianco Tommaso' u""Bevilacqua Fr\\'{e}d\\'{e}ric"" u'Houix Olivier' u'Schnell Norbert' u'Misdariis Nicolas']",Gestural Embodiment of Environmental Sounds : an Experimental Study
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Carlson Chris' u'Marschner Eli' u'Mccurry Hunter'],The Sound Flinger : A Haptic Spatializer
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Carrascal Juan P.' u'Jord\\`{a} Sergi'],Multitouch Interface for Audio Mixing
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Choe Souhwan' u'Lee Kyogu'],{SW}AF: Towards a Web Application Framework for Composition and Documentation of Soundscape
0,1,Oslo Norway,2011,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Comajuncosas Josep M.' u'Barrachina Alex' u""O'Connell John"" u'Guaus Enric']",Nuvolet: {3D} Gesture-driven Collaborative Audio Mosaicing
0,1,Oslo Norway,2011,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Crevoisier Alain' u""Picard-Limpens C\\'{e}cile""]",Mapping Objects with the Surface Editor
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Dahl Luke' u'Herrera Jorge' u'Wilkerson Carr'],TweetDreams : Making Music with the Audience and the World using Real-time Twitter Data
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Derbinsky Nate' u'Essl Georg'],Cognitive Architecture in Mobile Music Interactions
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Diakopoulos Dimitri' u'Kapur Ajay'],HIDUINO : A firmware for building driverless {USB}-MIDI devices using the Arduino microcontroller
0,1,Oslo Norway,2011,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Dimitrov Smilen' u'Serafin Stefania'],Audio Arduino -- an ALSA (Advanced Linux Sound Architecture) Audio Driver for FTDI-based Arduinos
1,0,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Donald Erika' u'Duinker Ben' u'Britton Eliot'],Designing the EP Trio: Instrument Identities Control and Performance Practice in an Electronic Chamber Music Ensemble
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Engum Trond'],Real-time Control and Creative Convolution
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Erkut Cumhur' u'Jylh\\""{a} Antti' u'Discioglu Reha']",A Structured Design and Evaluation Model with Application to Rhythmic Interaction Displays
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Fabiani Marco' u'Dubus Ga\\""{e}l' u'Bresin Roberto']",MoodifierLive : Interactive and Collaborative Expressive Music Performance on Mobile Devices
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'von Falkenstein Jan T.'],Gliss : An Intuitive Sequencer for the iPhone and iPad
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Fl\\'{e}ty Emmanuel"" u'Maestracci C\\^{o}me']",Latency Improvement in Sensor Wireless Transmission Using {IEEE} 802.15.4
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Forsyth Jon' u'Glennon Aron' u'Bello Juan P.'],Random Access Remixing on the iPad
1,0,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Franinovic Karmen'],The Flo)(ps : Negotiating Between Habitual and Explorative Gestures
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Freed Adrian' u'MacCallum John' u'Schmeder Andrew'],Composability for Musical Gesture Signal Processing using new OSC-based Object and Functional Programming Extensions to Max/MSP
0,1,Oslo Norway,2011,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Friberg Anders' u'K\\""{a}llblad Anna']",Experiences from Video-Controlled Sound Installations
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Fyans Cavan A. ' u'Gurevich Michael'],Perceptions of Skill in Performances with Acoustic and Electronic Instruments
0,1,Oslo Norway,2011,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Fyfe Lawrence' u'Tindale Adam' u'Carpendale Sheelagh'],JunctionBox : A Toolkit for Creating Multi-touch Sound Control Interfaces
1,0,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Gallin Emmanuelle' u'Sirguy Marc'],Eobody3: a Ready-to-use Pre-mapped \& Multi-protocol Sensor Interface
0,1,Oslo Norway,2011,4,NIME,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Garc\\'{\\i}a Francisco"" u'Vinceslas Leny' u'Tubau Josep' u'Maestre Esteban']",Acquisition and Study of Blowing Pressure Profiles in Recorder Playing
0,1,Oslo Norway,2011,4,NIME,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Garcia J\\'{e}r\\'{e}mie"" u'Tsandilas Theophanis' u'Agon Carlos' u'Mackay Wendy E.']",InkSplorer : Exploring Musical Ideas on Paper and Computer
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Gillian Nicholas' u'Knapp Benjamin' u""O'Modhrain Sile""]",Recognition Of Multivariate Temporal Musical Gestures Using N-Dimensional Dynamic Time Warping
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Gillian Nicholas' u'Knapp Benjamin' u""O'Modhrain Sile""]",A Machine Learning Toolbox For Musician Computer Interaction
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Gold Nicolas E.' u'Dannenberg Roger B.'],A Reference Architecture and Score Representation for Popular Music Human-Computer Music Performance Systems
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Goncalves Andr\\'{e}""]",Towards a Voltage-Controlled Computer Control and Interaction Beyond an Embedded System
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'H\\""{a}hnel Tilo' u'Berndt Axel']",Studying Interdependencies in Music Performance : An Interactive Tool
1,0,Oslo Norway,2011,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hansen Anne-Marie S.' u'Anderson Hans J.' u'Raudaskoski Pirkko'],Play Fluency in Music Improvisation Games for Novices
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Harriman Jiffer' u'Casey Locky' u'Melvin Linden'],Quadrofeelia -- A New Instrument for Sliding into Notes
1,0,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hayes Lauren'],Vibrotactile Feedback-Assisted Performance
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hochenbaum Jordan' u'Kapur Ajay'],Adding Z-Depth and Pressure Expressivity to Tangible Tabletop Surfaces
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hsu William'],On Movement  Structure and Abstraction in Generative Audiovisual Improvisation
1,0,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Janssen Berit'],A Reverberation Instrument Based on Perceptual Mapping
1,0,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jessop Elena' u'Torpey Peter A.' u'Bloomberg Benjamin'],Music and Technology in Death and the Powers
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Johnston Andrew'],Beyond Evaluation : Linking Practice and Theory in New Musical Interface Design
0,1,Oslo Norway,2011,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'de Jong Staas'],Making Grains Tangible: Microtouch for Microsound
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Juli\\`{a} Carles F.' u'Gallardo Daniel' u'Jord\\`{a} Sergi'],MTCF : A Framework for Designing and Coding Musical Tabletop Applications Directly in Pure Data
0,1,Oslo Norway,2011,6,NIME,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Kapur Ajay' u'Darling Michael' u'Murphy Jim' u'Hochenbaum Jordan' u'Diakopoulos Dimitri' u'Trimpin Trimpin'],The KarmetiK NotomotoN : A New Breed of Musical Robot for Teaching and Performance
0,1,Oslo Norway,2011,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Keefe Patrick O.' u'Essl Georg'],The Visual in Mobile Music Performance
0,1,Oslo Norway,2011,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Kerlle\\~{n}evich Hern\\'{a}n"" u""Egu\\'{\\i}a Manuel C."" u'Riera Pablo E.']",An Open Source Interface based on Biological Neural Networks for Interactive Music Performance
