Gender1F,Gender1M,Place,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,GenderM,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,Title
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Osaka Naotoshi; Sakakibara Ken-Ichi; Hikichi Takafumi,"The Sound Synthesis System ""Otkinshi"": Its Data Structure and Graphical User Interface"
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Topper David,GAIA: Graphical Audio Interface Application
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scavone Gary P.,RtAudio: A Cross-Platform C++ Class for Realtime Audio Input/Output
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whalley Ian,Towards a Closed System Automated Composition Engine: Linking 'Kansei' and Musical Language Recombinicity
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doornbusch Paul,A Brief Survey of Mapping in Algorithmic Composition
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pachet Fran_Ïå_ois,The Continuator: Musical Interaction with Style
0,1,Sweden,2002,3,ICMC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wilkerson Carr; Serafin Stefania; Ng Carmen,Physical Model Synthesis and Performance Mappings of Bowl Resonators
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avanzini Federico; Rath Matthias; Rocchesso Davide,Physically-based realtime synthesis of contact sounds
1,0,Sweden,2002,2,ICMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Schattle Erica; Simoni Mary,Collaboration Software for Music Analysis: A Case Study
0,1,Sweden,2002,5,ICMC,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yoshida Yuichi; Yamagishi Yasunori; Kanamori Kazuki; Saiwaki Naoki; Nishida Shogo,The Musical Session System with the Visual Interface
1,0,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boehm Carola,Between Technology and Creativity Challenges and Opportunity for Music Technology in Higher Education
0,1,Sweden,2002,5,ICMC,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yadegari Shahrokh; Moore F. Richard; Castle Harry; Burr Anthony; Apel Ted,Real-Time Implementation of a General Model for Spatial Processing of Sounds
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otondo Felipe; Rindel Jens Holger,New Method for the Directional Representation of Musical Instruments in Auralizations
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Halmrast Tor,Combfilters and coloration in music
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jehan Tristran; Machover Tod; Fabio Mike,Sparkler: An Audio-Driven Interactive Live Computer Performance for Symphony Orchestra
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pardo Bryan; Birmingham William,Improved Score Following for Acoustic Performances
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izmirli Ozgur; Seward Rob; Zahler Noel,Compositional Imperatives for Implementing an Audio Alignment Program in MAX/MSP
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sturm Bob L.,Water Music: Sonificiation of Ocean Buoy Spectral Data
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimoto Masahiko; Ohno Hiroyuki,Design and Implementation of Stetho: Network Sonificiation System
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holm Jan-Markus,Estimation of frequency dependent damping and implementation for physical modeling sound synthesis of violin
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riionheimo Janne; V_ÏåÇlim_ÏåÇki Vesa,Parameter Estimation of a Plucked String Synthesis Model with Genetic Algorithm
1,0,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J_ÏåÇrvel_ÏåÇinen Hanna,Perception-based control of vibrato parameters in string instrument synthesis
0,0,Sweden,2002,3,ICMC,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keller Dami_Ï_Ôn; Capasso Ariadna; Wilson Scott R.,Urban Corridor: Accumulation and Interaction as Form-Bearing Process
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tanaka Atau; Bongers Bert,Global String: A Musical Instrument for Hybrid Space
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cadoz Claude,"The Physical Model as Metaphor for Musical Creation: ""pico..TERA"" a piece generated by physical model"
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Collins Nick,The BBCut Library
0,1,Sweden,2002,4,ICMC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matsuda Shu; Miyama Chikashi; Ando Daichi; Rai Takayuki,DIPS for Linux and Mac OS X
1,0,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nackaerts Acel; De Moor Bart; Lauwereins Rudy,Measurement of guitar string coupling
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scavone Gary P.; Karjalainen Matti,Tonehole Radiation Directivity: A Comparison of Theory to Measurements
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Castagne Nicolas; Cadoz Claude,GENESIS: A Friendly Musician-Oriented Environment for Mass-Interaction Physical Modeling
0,1,Sweden,2002,6,ICMC,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tariffi Flavio; Cuomo Stefano; Boehm Carola; Bailey Nick; Kerr Phil; Short Barry,OPENDRAMA: Networking Opera: a report of a project in progress
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Young John,The Interaction of Sound Identities in Electroacoustic Music
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weinberg Gil,The Aesthetics History and Future Challenges of Interconnected Music Networks
1,0,Sweden,2002,5,ICMC,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hiraga Rumi; Hashida Mitsuyo; Hirata Keiji; Katayose Haruhiro; Noike Kenzi,RENCON: toward a new evaluation system for performance rendering systems
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dixon Simon; Goebl Werner; Widmer Gerhard,The Performance Worm: Real Time Visualisation of Expression based on Langner's Tempo-Loudness Animation
0,1,Sweden,2002,4,ICMC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friberg Anders; Schoonderwaldt Erwin; Juslin Patrik N.; Bresin Roberto,Automatic Real-Time Extraction of Musical Expression
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MacLean W. James,A Bayesian Technique for Distinguishing Between Melody Notes and Grace Notes in Recorded Performances
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stamatatos Efstathios,Quantifying the Differences between Music Performers: Score vs. Norm
0,1,Sweden,2002,6,ICMC,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zolfaghari Parham; Banno Hideki; Ban Hiromitsu; Igarashi Kei; Takeda Kazuya; Itakura Fumitada,Spectral Modification and MIDI Control for Improved Quality of Violin Sound Synthesis
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Polotti Pietro,Fractal Additive Synthesis: A Pitch-Synchronous Extension of the Method for the Analysis and Synthesis of Natural Voiced-Sounds
1,0,Sweden,2002,4,ICMC,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fitz Kelly; Haken Lippold; Lefvert Susanne; O'Donnell Mike,Sound Morphing using Loris and the Reassigned Bandwidth-Enhanced Additive Sound Model: Practice and Applications
1,0,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shatin Judith; Burtner Matthew; Topper David,The Virginia Center for Computer Music
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reyes Juan; Lopez-Lezcano Fernando,CCRMA Studio Report
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brunson William; Sandred _Ï_Êrjan; Hedelin Fredrik,Studio Report - Kungliga Musikh_Ïå_gskolan in Stockholm
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zanon Patrick; De Poli Giovanni; Dorigatti Alessandro,Time-varying estimation of parameters in rule systems for music performance
0,1,Sweden,2002,5,ICMC,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canazza Sergio; De Poli Giovanni; Rod_Ï__ Antonio; Soleni Giulio; Zanon Patrick,Real Time Analysis of Expressive Contents in Piano Performances
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cemgil Ali Taylan; Kappen Bert,Integrating Tempo Tracking and Quantization using Particle Filtering
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Camurri Antonio; Trocca Riccardo; Volpe Gualtiero,Real-time analysis of expressive cues in human movement
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trautmann Steven,Differential PCM Representation of Acoustic Instruments and Wavetable Synthesis
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffitch John; Padget Julian,Learning to Play and Perform on Synthetic Instruments
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Polfreman Richard,MfOM: a Library for Building and Controlling Physical Model Instruments in Open Music
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrews Richard,Center for New Music and Audio Technologies (CNMAT): Studio Report
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lassfolk Kai,University of Helsinki Music Research Laboratory and Electronic Music Studio - A Studio Report
0,1,Sweden,2002,4,ICMC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hartono Pitoyo; Suzuki Kenji; Qi Hai; Hashimoto Shuji,Subjective Preference Oriented Global Sound Database
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vinet Hugues; Herrera Perfecto; Pachet Fran_Ïå_ois,The CUIDADO Project: New Applications based on Audio and Music Content Description
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peeters Geoffroy; Rodet Xavier,Automatically selecting signal descriptors for SoundClassification
0,1,Sweden,2002,3,ICMC,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neagle Royce; Ng Kia; Ruddle Roy A.,Notation and 3D Animation of Dance Movement
1,0,Sweden,2002,3,ICMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hu Ning; Dannenberg Roger B.; Lewis Ann L.,A Probabilistic Model of Melodic Similarity
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renz Kai,An Improved Algorithm for Spacing a Line of Music
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MacMillan Karl; Droettboom Michael; Fujinaga Ichiro,Gamera: Optical music recognition in a new shell
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overholt Dan,New Mappings for the MATRIX Interface
1,0,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Young Diana,The Hyperbow: A Precision Violin Interface
0,1,Sweden,2002,3,ICMC,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marshall Mark; Moynihan Breege; Rath Matthias,The Vodhran - Design and Development of a Virtual Instrument
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geiger Guenter,An Interpreted Language for Real Time Signal Processing
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rioux Vincent; Poletti Manuel,An experimental SDIF-sampler in Max/MSP
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dannenberg Roger B.,A Language for Interactive Audio Applications
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fischman Rajmil,Application of Mathematical Models to the Generation of Organic Musical Structure and Discourse in Composition: Research Summary
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nichols Charles,The vBow: A Four Degrees of Freedom Haptic Musical Controller Human-Computer Interface
0,1,Sweden,2002,4,ICMC,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fernstr_Ïå_m Mikael; McElligott Lisa; Dillon Michelle; McGettrick Colm,"""PuSH-Overture"" - Extending the Playability of the Traditional Musical Instrument"
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burtner Matthew,The Metasaxophone: Design of a New Computer Music Controller
1,0,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ng Kia; Scott Jon,A Distributed Real-time System for Interactive Music Mapping with Multiple Inputs
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thibault Francois; Depalle Philippe,OLW: An Extension to MSP for the Implementation of Overlap-Windowing Techniques
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miranda Eduardo Reck,Voices of Artificial Life: On Making Music with Computer Models of Nature
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ariza Christopher,Prokaryotic Groove: Rhythmic Cycles as Real-Value Encoded Genetic Algorithms
0,1,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burns Christopher,Tracing Compositional Process: Software synthesis code as documentary evidence
0,1,Sweden,2002,5,ICMC,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuhn Ralf; Eaglestone Barry; Ford Nigel; Moore Adrian; Brown Guy,A Qualitative Analysis of Composers at Work
0,1,Sweden,2002,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geslin Yann; Mullon Pascal; Jacob Max,Ecrins: an audio-content description environment for sound samples
0,1,Sweden,2002,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whitman Brian; Lawrence Steve,Inferring Descriptions and Similarity for Music from Community Metadata
1,0,Sweden,2002,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ramstrum Momilani,Hegel Heidegger and Borgmann's Substantive Implications for Music and Technology
0,1,Singapore,2003,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nagashima Yoichi,Combined Force Display System of EMG Sensor for Interactive Performance
0,1,Singapore,2003,4,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nagashima Yoichi; Hara Takahiro; Kimura Toshihiro; Nishibori Yu,GDS (Global Delayed Session) Music ‰Û¡_Ç_´ new improvisational music with network latency
0,1,Singapore,2003,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malham David G.,Cutting the cord - In-circuit programmable microprocessors and RF data links free the performer from cables.
