,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
,"Winkler, Todd",Todd,male,Germany,2000,1,Participation and Response in Movement-Sensing Installations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Wright, Matthew; Chaudhary, Amar; Freed, Adrian; Khoury, Sami; Momeni, Ali; Schwarz, Diemo; Wessel, David",Matthew,male,Germany,2000,7,An XML-based SDIF Stream Relationships Language,ICMC,Amar,male,Adrian,male,Sami,male,Ali,male,Diemo,male,David,male,,,,,,,,,,,,,,,,,,,,,1,0.88,0.97,0.81,0.85,None,1,,,,,,,,,,
,"Yonezawa, Tomoko; Mase, Kenji",Tomoko,female,Germany,2000,2,Tangible Sound: Musical Instrument Using Fluid Media,ICMC,Kenji,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.96,,,,,,,,,,,,,,,
,"Young, John",John,male,Germany,2000,1,Victoria University of Wellington Electroacoustic Music Studios,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Laurson, Mikael; Hiipakka, Jarmo; Erkut, Cumhur; Karjalainen, Matti; VМ«limМ«ki, Vesa; Kuuskankare, Mika",Mikael,male,China,1999,6,From Expressive Notation to Model-Based Sound Synthesis: a Case Study of the Acoustic Guitar,ICMC,Jarmo,male,Cumhur,male,Matti,male,Vesa,male,Mika,male,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.97,0.93,0.51,,,,,,,,,,,
,"Tolonen, Tero; Erkut, Cumhur; Valimaki, Vesa; Karjalainen, Matti",Tero,male,China,1999,4,Simulation of Plucked Strings Exhibiting Tension Modeling Driving Force,ICMC,Cumhur,male,Vesa,male,Matti,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.93,0.97,,,,,,,,,,,,,
,"Zheng, Hua; Beauchamp, James W.",Hua,None,China,1999,2,Analysis and Critical-Band-Based Group Wavetable Synthesis of Piano Tones,ICMC,James,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.99,,,,,,,,,,,,,,,
,"Abrams, Steven; Oppenheim, Daniel V.; Pazel, Don; Wright, James",Steven,male,China,1999,4,Higher-level Composition Control in Music Sketcher: Modifiers and Smart Harmony,ICMC,Daniel,male,Don,male,James,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.99,0.99,,,,,,,,,,,,,
,"Clarke, Michael",Michael,male,China,1999,1,Composing With Multi-channel Spatialisation As an Aspect of Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Laurson, Mikael",Mikael,male,China,1999,1,PWCollider - A Visual Composition Tool for Software Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Hsaio, Kai-Yuh; Paradiso, Joseph",Kai-Yuh,male,China,1999,2,A New Continuous Multimodal Musical Controller Using Wireless Magnetic Tags,ICMC,Joseph,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0.99,,,,,,,,,,,,,,,
,"Modler, Paul; Kirk, Ross",Paul,male,China,1999,2,Evaluation of Architectures for Sound Generation Systems with Respect to Interactive Gestural Control and Realtime Performance,ICMC,Ross,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.95,,,,,,,,,,,,,,,
,"Nagashima, Yoichi; Ito, Tamami Tono",Yoichi,male,China,1999,2,"""It's SHO time"" - An Interactive Environment for SHO(Sheng) Performance",ICMC,Tamami,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Yoo, Lilit; Fujinaga, Ichiro",Lilit,female,China,1999,2,A Comparative Latency Study of Hardware and Software Pitch-trackers,ICMC,Ichiro,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Garcia, Guillermo; Pampin, Juan",Guillermo,male,China,1999,2,Data Compression of Sinusoidal Modeling Parameters Based on Psychoacoustic Masking,ICMC,Juan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Pampin, Juan",Juan,male,China,1999,1,ATS: a Lisp Environment for Spectral Modeling,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Daudet, Laurent; Guillemain, Philippe; Kronlan-Martinet, Richard",Laurent,male,China,1999,3,Resynthesis of Piano Strings Vibrations Based on Physical Modeling,ICMC,Philippe,male,Richard,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,1,,,,,,,,,,,,,,
,"Nishimura, Satoshi",Satoshi,male,China,1999,1,PIECE: A Music Language Editor Synchronized with Graphical Views,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Siegel, Wayne",Wayne,male,China,1999,1,Two Compositions for Interactive Dance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Liu, Shuilin; Gong, Junping",Shuilin,None,China,1999,2,How to Produce Chinese Folk Music Using Regular MIDI Equipment,ICMC,Junping,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,,,,,,,,,,,,,,
,"Yong, Louisa",Louisa,female,China,1999,1,ComeXos: A Networked Sound Manipulation Primer,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Thornburg, Harvey",Harvey,male,China,1999,1,Antialiasing for Nonlinearities: Acoustic Modeling and Synthesis Applications,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
,"Yu, Ying",Ying,female,China,1999,1,Sound of China: Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,
,"Hodes, Todd; Freed, Adrian",Todd,male,China,1999,2,Second-order Recursive Oscillators for Musical Additive Synthesis Applications on SIMD and VLIW Processors,ICMC,Adrian,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.97,,,,,,,,,,,,,,,
,"Freed, Adrian",Adrian,male,China,1999,1,Spectral Line Broadening with Transform Domain Additive Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,
,"Fourcade, Patrick; Mangiarotti, Sylvain; Cadoz, Claude",Patrick,male,China,1999,3,Generating Pitches in Transients by a Percussive Excitation,ICMC,Sylvain,male,Claude,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.81,,,,,,,,,,,,,,
,"Sixin, Li",Li,None,China,1999,1,The Design and Implementation of a Processing System of Qin Score (Jianzipu) QinS(1.0),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,
,"Liu, Shuilin; Gong, Junping",Shuilin,None,China,1999,2,Voice Creation and the Chinese Folk Music,ICMC,Junping,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,,,,,,,,,,,,,,
,"Trautmann, Steven; Cheung, Ngai-Man; Poletto, Christopher",Steven,male,China,1999,3,Applications of the Processor Enhanced Memory Module for Music Signal Processing,ICMC,Ngai-Man,None,Christopher,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None,1,,,,,,,,,,,,,,
,"Berry, Rodney",Rodney,male,China,1999,1,Feeping Creatures,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Kreger, Tim",Tim,male,China,1999,1,Creating Three-Dimensional Computer Animations Using Spectral Data and OpenGL,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Landy, Leigh",Leigh,male,China,1999,1,"Heightening Access and Cohesion within the Worlds of Electroacoustic Music: The Promotion of Triangulation in Creativity, Development and Scholarship",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,
,"Iovino, Francisco; Schnell, Norbert; Lartillot, Olivier",Francisco,male,China,1999,3,Modalys in jMax: Real-time Modal-synthesis,ICMC,Norbert,male,Olivier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.99,,,,,,,,,,,,,,
,"Hikichi, Takafumi; Osaka, Naotoshi",Takafumi,male,China,1999,2,An Approach to Sound Morphing based on Physical Modeling,ICMC,Naotoshi,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None,,,,,,,,,,,,,,,
,"Ystad, SМьlvi; Guillemain, Philippe; Kronland-Martinet, Richard",SМьlvi,female,China,1999,3,Sound Modeling of Transient and Sustained Musical Sounds,ICMC,Philippe,male,Richard,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,1,,,,,,,,,,,,,,
,"Bonardi, Alain; Rousseaux, Francis",Alain,male,China,1999,2,"Towards Digital ""Musical Actions""",ICMC,Francis,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.89,,,,,,,,,,,,,,,
,"Melucci, Massimo; Orio, Nicola",Massimo,male,China,1999,2,The Use of Melodic Segmentation for Content-based Retrieval of Musical Data,ICMC,Nicola,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.71,,,,,,,,,,,,,,,
,"Pope, Stephen Travis; Roy, Pierre; Orio, Nicola",Stephen,male,China,1999,3,Content Analysis and Queries in a Sound and Music Database,ICMC,Pierre,male,Nicola,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,0.71,,,,,,,,,,,,,,
,"Ohnaka, Fumitake",Fumitake,None,China,1999,1,"""SNAP"" - Sound Network Agent Project - Multi Agent System Using Csound in the Internet",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
,"Young, John P.; Fujinaga, Ichiro",John,male,China,1999,2,Piano Master Classes via the Internet,ICMC,Ichiro,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,,,,,,,,,,,,,,,
,"Eckel, Gerhard",Gerhard,male,China,1999,1,Kinetic Sound Sculptures: Stele and Viola Spezzata,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Field, Ambrose",Ambrose,male,China,1999,1,ASPEN/EXPLORE: A Multiprocessing Assistant for Electroacoustic Music Composers,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Dannenburg, Roger B.; Matsunaga, Minoru",Roger,male,China,1999,2,Automatic Capture for Spectrum-Based Instrument Models,ICMC,Minoru,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"HМ©lie, Thomas; Vergez, Cristophe; Levine, Unknown; Rodet, Xavier",Thomas,male,China,1999,4,Inversion of a Physical Model of a Trumpet,ICMC,Cristophe,male,Unknown,None,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None,None,0.99,,,,,,,,,,,,,
,"Peeters, Geoffrey; Rodet, Xavier",Geoffrey,male,China,1999,2,"SINOLA: A New Analysis/Synthesis Method using Spectrum Peak Shape Distortion, Phase and Reassigned Spectrum",ICMC,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Zhongliang, Tong",Tong,None,China,1999,1,The Computer Music Education in the Music Composition & Engineering Department of Wuhan Conservatory of Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,
,"Bianchini, Riccardo; Cipriani, Alessandro",Riccardo,male,China,1999,2,Virtual Sound On Line - Computer Music Courses on the Internet,ICMC,Alessandro,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Cook, Perry R.; Scavone, Gary P.",Perry,male,China,1999,2,The Synthesis ToolKit (STK),ICMC,Gary,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,1,,,,,,,,,,,,,,,
,"Hirata, Keiji; Aoyagi, Tatsuya",Keiji,male,China,1999,2,Musically Intelligent Agent for Composition and Interactive Performance,ICMC,Tatsuya,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Beyls, Peter",Peter,male,China,1999,1,Evolutionary Strategies for Spontaneous Man-Machine Interaction,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Fraser, Angela; Fujinaga, Ichiro",Angela,female,China,1999,2,Toward Real-time Recognition of Acoustic Musical Instruments,ICMC,Ichiro,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Bar-Joseph, Ziv; Lischinski, Dani; Werman, Michael; Dubnov, Shlomo; El-Yaniv, Ran",Ziv,male,China,1999,5,Granular Synthesis of Sound Textures Using Statistical Learning,ICMC,Dani,male,Michael,male,Shlomo,male,Ran,None,,,,,,,,,,,,,,,,,,,,,,,,,1,0.61,1,1,0.73,,,,,,,,,,,,
,"Wright, Matthew; Dudas, Richard; Khoury, Sami; Wang, Raymond; Zicarelli, David",Matthew,male,China,1999,5,Supporting the Sound Description Interchange Format in the Max/MSP Environment,ICMC,Richard,male,Sami,male,Raymond,male,David,male,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.81,1,1,,,,,,,,,,,,
,"Arfib, Daniel; Delprat, Nathalie",Daniel,male,China,1999,2,Alteration of the Vibrato of a Recorded Voice,ICMC,Nathalie,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Thom, Belinda",Belinda,female,China,1999,1,Learning Models for Interactive Melodic Improvisation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Laine, Pauli",Pauli,male,China,1999,1,Motor neuron Based Virtual Drummer,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,
,"Resina, Eduard; Serra, Xavier",Eduard,male,China,1999,2,The Musicians' Sofware Mall: A Set of Composition and Performance Oriented Applications for Sound Synthesis,ICMC,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Waschka II, Rodney",Rodney,male,China,1999,1,"Avoiding the Fitness ""Bottleneck"": Using Genetic Algorithms to Compose Orchestral Music",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Li, Tang-Chun",Tang-Chun,male,China,1999,1,"Creating Music in a Machine Age: the Relationships Between Computer Tools, Composers, and Music Making Machines",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
,"BerhМ¦rster, Conrad",Conrad,male,China,1999,1,Aspects of Stochastic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Censong, Leng",Leng,male,China,1999,1,From Timbre Modulation Method to Research the Relation Between Electronic Music and Chinese Musical Tradition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,
,"Serafin, Stefania; Vergez, Christophe; Rodet, Xavier",Stefania,female,China,1999,3,Friction and Application to Real-time Physical Modeling of a Violin,ICMC,Christophe,male,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,0.99,,,,,,,,,,,,,,
,"VМ«limМ«ki, Vesa; Karjalainen, Matti; Tolonn, Tero; Erkut, Cumhur",Vesa,male,China,1999,4,Nonlinear Modeling and Synthesis of the Kantele ‰ЫХ a Traditional Finnish String Instrument,ICMC,Matti,male,Tero,male,Cumhur,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.97,1,1,,,,,,,,,,,,,
,"De Ritis, Anthony",Anthony,male,China,1999,1,Cathedral: An Interactive Work for the Web,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Ystad, SМьlvi; Voinier, Thierry",SМьlvi,female,China,1999,2,Design of a Flute Interface to Control Synthesis Models,ICMC,Thierry,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Trueman, Dan; Cook, Perry R.",Dan,male,China,1999,2,BoSSA: The Deconstructed Violin Reconstructed,ICMC,Perry,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.94,,,,,,,,,,,,,,,
,"Takahashi, Shogo; Suzuki, Kenji; Sawada, Hideyuki; Hashimoto, Shuji",Shogo,None,China,1999,4,Music Creation from Moving Image and Environmental Sound,ICMC,Kenji,male,Hideyuki,male,Shuji,male,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0.96,None,1,,,,,,,,,,,,,
,"HМ¦rnel, Dominik; Langnickel, Joachim; Sieling, BМ¦rje; Sandberger, Bastian",Dominik,male,China,1999,4,Statistical vs. Connectionist Models of Bebop Improvisation,ICMC,Joachim,male,BМ¦rje,None,Bastian,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,None,0.98,,,,,,,,,,,,,
,"O Maidin, Donncha",Donncha,male,China,1999,1,Common Practice Notation View: a Score Representation for the Construction of Algorithms,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
,"Laine, Pauli; Lassfolk, Kai",Pauli,male,China,1999,2,Feedback in Musical Computer Applications,ICMC,Kai,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.87,,,,,,,,,,,,,,,
,"RМ¦bel, Axel",Axel,male,China,1999,1,Adaptive Additive Synthesis of Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
,"Desainte-Catherine, Myriam",Myriam,female,China,1999,1,Structured Additive Synthesis: Towards a Model of Sound Timbre and Electroacoustic Music Forms,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Wang, Ye; Valermo, Mikka",Ye,male,China,1999,2,Audio Signal Representation and Processing in Time-Frequency Domain,ICMC,Mikka,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,1,,,,,,,,,,,,,,,
,"Garrett, Guy E.; Goudeseune, Camille",Guy,male,China,1999,2,Performance Factors in Control of High-Dimensional Space,ICMC,Camille,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.94,,,,,,,,,,,,,,,
,"Pachet, FranМ¤ois; Delerue, Olivier",FranМ¤ois,male,China,1999,2,MusicSpace: a Constraint-Based Control System for Music Spatialization,ICMC,Olivier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,,,,,,,,,,,,,,,
,"Siegel, Wayne; Jacobsen, Jens",Wayne,male,China,1999,2,Composing for the Digital Dance Interface,ICMC,Jens,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Harley, James",James,male,China,1999,1,Dixieland-Gamelan Band? Encounters of an Algorithmic Kind,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"de Campo, Alberto; Egger de Campo, Marianne",Alberto,male,China,1999,2,Sonification of Social Data,ICMC,Marianne,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Boehm, Carola; Arnold, Stephen",Carola,female,China,1999,2,SMaTBaM! - Serving Time-Based Media in the Performing Arts,ICMC,Stephen,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Arfib, Daniel; Dudon, Jacques",Daniel,male,China,1999,2,A Digital Version of the Photosonic Instrument,ICMC,Jacques,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Florens, Jean-Loup; Germond, JМ©rМ«me",Jean-Loup,male,China,1999,2,Reed Instruments Modular Representation and Their Interactive Real Time Simulation,ICMC,JМ©rМ«me,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Cadoz, Claude; Gubain, Sylvain",Claude,male,China,1999,2,"""From song of birds to extended virtual reed instruments"": Physical Modeling of Birds' Vocal Tracks and Application to a New Kind of Sound Sustain Virtual Instruments",ICMC,Sylvain,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,1,,,,,,,,,,,,,,,
,"Hiraga, Yuzuru",Yuzuru,female,China,1999,1,Content-based Retrieval and Indexing Methods for Music Databases,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Liu, Jian-Li; Hiraga, Rumi; Igarashi, Shigeru",Jian-Li,None,China,1999,3,A Computer-Assisted Music Analysis System: Daphne,ICMC,Rumi,female,Shigeru,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0.57,1,,,,,,,,,,,,,,
,"Maldonado, Gabriel",Gabriel,male,China,1999,1,"VMCI, an Interface to Control Csound in Real-time Under Windows",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Fober, Dominique; Letz, StМ©phane; Orlarey, Yann",Dominique,male,China,1999,3,MidiShare Joins the Open Source Softwares,ICMC,StМ©phane,male,Yann,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.99,0.98,,,,,,,,,,,,,,
,"Marolt, Matija",Matija,male,China,1999,1,A Comparison of Feed Forward Neural Network Architectures for Piano Music Transcription,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,
,"LemstrМ¦m, Kjell; Laine, Pauli; Perttu, Sami",Kjell,male,China,1999,3,Using Relative Interval Slope in Music Information Retrieval,ICMC,Pauli,male,Sami,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.61,0.81,,,,,,,,,,,,,,
,"Essl, Georg; Cook, Perry R.",Georg,male,China,1999,2,Banded Waveguides: Towards Physical Modeling of Bowed Bar Percussion Instruments,ICMC,Perry,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.94,,,,,,,,,,,,,,,
,"Palumbi, Marco; Seno, Lorenzo",Marco,male,China,1999,2,Physical Modeling by Directly Solving Wave PDE,ICMC,Lorenzo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,,,,,,,,,,,,,,,
,"Katayose, Haruhiro; Kawahara, Hideki",Haruhiro,male,China,1999,2,Applying STRAIGHT toward Music Systems - Accurate F0 Estimation and Application for Data-driven Synthesis,ICMC,Hideki,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Simoni, Mary H.; Broening, Benjamin; Rozell, Christopher; Meek, Colin; Wakefield, Gregory H.",Mary,female,China,1999,5,A Theoretical Framework for Electro-Acoustic Music,ICMC,Benjamin,male,Christopher,male,Colin,male,Gregory,male,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.99,1,,,,,,,,,,,,
,"Doerksen, John F.",John,male,China,1999,1,Segmentation and Interpretation in Atonal Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Marchand, Sylvain; Strandh, Robert",Sylvain,male,China,1999,2,"InSpect and ReSpect: Spectral Modeling, Analysis and Real-time Synthesis Software Tools for Researchers and Composers",ICMC,Robert,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Winsberg, Suzanne; DePalle, Phillippe",Suzanne,female,China,1999,2,"Applications of Principal Differential Analysis, to Data Reduction and Extraction of Musical Features of Sound",ICMC,Phillippe,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Beauchamp, James W.",James,male,China,1999,1,Analysis and Resynthesis of Percussion Sounds: Two Methods Compared,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Schwartz, Diemo; Rodet, Xavier",Diemo,male,China,1999,2,Spectral Envelope Estimation and Representation for Sound Analysis-Synthesis,ICMC,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0.99,,,,,,,,,,,,,,,
,"Scavone, Gary P.",Gary,male,China,1999,1,Modeling Wind Instrument Sound Radiation Using Digital Waveguides,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"JМ«rvelМ«inen, Hanna; VМ«limМ«ki, Vesa; Karjalainen, Matti",Hanna,female,China,1999,3,"Audibility of Inharmonicity in String Instrument Sounds, and Implications to Digital Sound Synthesis",ICMC,Vesa,male,Matti,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.93,0.97,,,,,,,,,,,,,,
,"Ungvary, Tamas; Vertegaal, Roel",Tamas,male,China,1999,2,The SensOrg: Time-complexity and the Design of a Musical Cyberinstrument,ICMC,Roel,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Ilmonen, Tommi; Takala, Tapio",Tommi,male,China,1999,2,Conductor Following With Artificial Neural Networks,ICMC,Tapio,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1,,,,,,,,,,,,,,,
,"Garnett, Guy E.; Malvar-Ruiz, Fernando; Stoltzfus, Fred",Guy,male,China,1999,3,Virtual Conducting Practice Environment,ICMC,Fernando,male,Fred,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.98,,,,,,,,,,,,,,
,"Serafin, Stefania; Dudas, Richard; Wanderley, Marcelo M.; Rodet, Xavier",Stefania,female,China,1999,4,Gestural Control of a Real-Time Physical Model of a Bowed String Instrument,ICMC,Richard,male,Marcelo,male,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,1,0.99,,,,,,,,,,,,,
,"Canazza, Sergio; RodМК, Antonio; Orio, Nicola",Sergio,male,China,1999,3,A Parametric Model of Expressiveness in Musical Performance Based on Perceptual and Acoustic Analysis,ICMC,Antonio,male,Nicola,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.71,,,,,,,,,,,,,,
,"HМ¦thker, Karin",Karin,female,China,1999,1,Modelling the Motivic Process of Melodies with Markov Chains,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
